OBJECTID,Record_ID,Year_Obs,Source,Mangement,LOCDETAILS,GENERALCOMS,x,y
2885,16219,1990,Jenning & Hayes,0,"Kaweah River, M Fk at Hwy 198 above Three Rivers,",0,98500.891499999997905,-173872.933300000004238
2886,17055,1990,Jenning & Hayes,0,"Salmon Creek, Kern River Cyn, 2.5 mi SE Fairview",0,139150.410800000012387,-234258.960800000000745
2887,15873,1990,Jenning & Hayes,0,12.4 mi ENE of Springville on Camp Wishon Rd,0,121272.085399999996298,-201137.999799999990501
2888,15908,1990,Jenning & Hayes,0,"Brush Creek, 3 mi N of roads end",0,138038.680699999997159,-226567.594600000011269
2889,16240,1990,Jenning & Hayes,0,Rose Creek [at Italian Bar Rd],0,-21117.910700000000361,11106.737699999999677
2890,16239,1990,Jenning & Hayes,0,"S Fk Stanislaus River, 3 mi W of Italian Bar",0,-32981.013599999998405,5782.697500000000218
2891,16214,1990,Jenning & Hayes,0,"Hatch Creek along Marshes [Flat] Road, [Location i",0,-28299.120800000000600,-26628.753799999998591
2892,15938,1990,Jenning & Hayes,0,"Bullards Bar, N Fk Yuba River",0,-95560.317500000004657,157705.776500000007218
2893,16336,1990,Jenning & Hayes,0,Moonshine Creek,0,-94904.078099999998813,154883.120499999989988
2894,16661,1990,Jenning & Hayes,0,Tehachapi Creek,0,132694.069199999998091,-311264.698399999993853
2895,15968,1990,Jenning & Hayes,0,3 mi W of Challenge (in crk behind Come Back Inn),0,-109100.021599999992759,161784.243599999987055
2896,17075,1990,Jenning & Hayes,0,2.6 mi ENE of Rackerby,0,-111643.536300000007031,161031.862699999997858
2897,16142,1990,Jenning & Hayes,0,"Arroyo Mocho Crk, 16 rd mi SW on Mines Rd from jct",0,-137779.316900000005262,-52603.340799999998126
2898,16397,1990,Jenning & Hayes,0,"Sunol Valley Reg Park, 0.5 mi up from Park Hdqrts",0,-160801.700299999996787,-52474.872999999999593
2899,16407,1990,Jenning & Hayes,0,Telegraph Canyon near Berkeley,0,-195285.358399999997346,-14157.532300000000760
2900,16352,1990,Jenning & Hayes,0,"Mines Rd in Arroyo Mocho, ca 13 mi S Del Valle Rd",0,-135914.113500000006752,-55354.414299999996729
2901,16396,1990,Jenning & Hayes,0,In stream between Sunol and Mission San Jose,0,-166513.633399999991525,-49250.996200000001409
2902,16387,1990,Jenning & Hayes,0,"Arroyo Mocho, 6 mi SE of Livermore",0,-148870.721500000014203,-43626.515899999998510
2903,16388,1990,Jenning & Hayes,0,"Arroyo Mocho, 9.5 mi SE of Livermore",0,-144135.884400000009919,-46675.866699999998673
2904,16414,1990,Jenning & Hayes,0,4 mi S of Livermore,0,-156946.900599999993574,-43107.372199999997974
2905,16406,1990,Jenning & Hayes,0,Niles Canyon,0,-170433.220800000010058,-45670.700299999996787
2906,14942,1990,Jenning & Hayes,0,6.0 mi S of Stonyford,0,-220595.506499999988591,144468.381200000003446
2907,14941,1990,Jenning & Hayes,0,"5 (air) mi W of Stonyford [T18N, R7W, Sec. 28]",0,-226684.892599999991944,153820.192600000009406
2908,14651,1990,Jenning & Hayes,0,1 mi S of Redbridge,0,-228380.609399999986636,152775.778800000000047
2909,14743,1990,Jenning & Hayes,0,"Cache Cr; Hwy 16, 3.6 mi N of Yolo-Colusa Co. line",0,-202451.153900000004796,108415.291100000002189
2910,14931,1990,Jenning & Hayes,0,"Sand Creek, 5 mi W of Arbuckle",0,-185980.533499999990454,113177.189599999997881
2911,14932,1990,Jenning & Hayes,0,3 mi W of Stonyford,0,-223656.589299999992363,153515.389499999990221
2912,16478,1990,Jenning & Hayes,0,"Marsh Creek, 6.3 mi SE of Clayton",0,-160854.918399999995017,-13243.774299999999130
2913,16141,1990,Jenning & Hayes,0,"Redwood Peak, Contra Costa side",0,-191839.513999999995576,-20712.597399999998743
2914,16537,1990,Jenning & Hayes,0,7 mi SE of Clayton,0,-159855.639800000004470,-13405.340099999999438
2915,16525,1990,Jenning & Hayes,0,W side of Mt Diablo,0,-170437.130700000008801,-15779.515299999999115
2916,16331,1990,Jenning & Hayes,0,San Pablo Creek at Orlinda,0,-193009.909199999994598,-11906.588900000000649
2917,16085,1990,Jenning & Hayes,0,Mt. Diablo,0,-169823.254500000010012,-14421.082200000000739
2918,16496,1990,Jenning & Hayes,0,"Mt Diablo, Mitchell Creek",0,-170967.669499999989057,-11230.962900000000445
2919,16466,1990,Jenning & Hayes,0,Canyon,0,-191638.013700000010431,-18757.955500000000029
2920,14642,1990,Jenning & Hayes,0,Mill Creek Park,0,-341672.389699999999721,416793.010699999984354
2921,14276,1990,Jenning & Hayes,0,Mill Creek,0,-341325.668400000024121,423938.658400000014808
2922,14152,1990,Jenning & Hayes,0,11 mi from Crescent City on Hwy 199,0,-338459.065100000007078,425992.828500000003260
2923,14802,1990,Jenning & Hayes,0,"1 mi E of Hwy 199, French Hill",0,-331524.860199999995530,429258.696600000024773
2924,14950,1990,Jenning & Hayes,0,"Mill Creek, 5 mi ENE of Crescent City",0,-341875.348600000026636,423815.945599999977276
2925,14953,1990,Jenning & Hayes,0,2.5 mi N and 6.5 mi E of Crescent City,0,-342988.695799999986775,427409.449100000027101
2926,14129,1990,Jenning & Hayes,0,17 mi N of Orick along Hwy 101,0,-337131.936800000024959,394154.768199999991339
2927,14007,1990,Jenning & Hayes,0,0.75 mi N of Hwy 199 at Patrick Creek,0,-320292.417399999976624,435657.942700000014156
2928,14156,1990,Jenning & Hayes,0,Smith River on Hwy 199 at mile 30.5,0,-336468.319499999983236,428233.970099999976810
2929,14653,1990,Jenning & Hayes,0,1 mi N of Redbridge,0,-227114.570000000006985,156204.513600000005681
2930,14955,1990,Jenning & Hayes,0,"Winslow, 5 mi W of Fruto",0,-218250.332900000008522,177475.497899999987567
2931,14960,1990,Jenning & Hayes,0,4.5 mi S of Millsaps,0,-217126.834999999991851,188283.870200000004843
2932,14099,1990,Jenning & Hayes,0,"2 mi W of Chrome, in a small spring",0,-221352.895900000003166,192969.481900000013411
2933,14954,1990,Jenning & Hayes,0,"Hull Rd, 7.5 mi N and 2.9 mi W of Elk Creek [town]",0,-222424.679299999988871,191701.665399999998044
2934,14023,1990,Jenning & Hayes,0,Elk Creek,0,-223892.823899999988498,176447.224599999986822
2935,14834,1990,Jenning & Hayes,0,Hwy 36 at Van Duzen River,0,-307146.372099999978673,280481.271400000026915
2936,14173,1990,Jenning & Hayes,0,1 mi W of Willow Creek,0,-307909.958900000026915,330760.958299999998417
2937,14976,1990,Jenning & Hayes,0,Eel River at Myer's Flat,0,-328967.468400000012480,256034.597000000008848
2938,14751,1990,Jenning & Hayes,0,Redwood Creek at Hwy 299 bridge,0,-320910.997700000007171,326846.134900000004563
2939,15068,1990,Jenning & Hayes,0,2.6 mi N of S entrance to Richardson's Grove,0,-322083.478300000017043,230697.901699999987613
2940,14833,1990,Jenning & Hayes,0,Mouth of Little River at Crannell (T7N/R1E/Sec. 9),0,-344092.393700000015087,339840.197600000014063
2941,14350,1990,Jenning & Hayes,0,"Stream along Hwy 96, 17.5 rd mi N of Willow Crk PO",0,-309536.217400000023190,351303.253399999986868
2942,14163,1990,Jenning & Hayes,0,2 mi S of Miranda,0,-324911.784999999974389,249671.814199999993434
2943,14577,1990,Jenning & Hayes,0,Castle Springs,0,-235684.228600000002189,87115.898199999995995
2944,15090,1990,Jenning & Hayes,0,Bear Creek Station,0,-245317.970000000001164,148601.214799999987008
2945,15073,1990,Jenning & Hayes,0,"Along Butts Creek, 0.4 mi NW of Napa County line",0,-214536.144800000009127,79591.006599999993341
2946,15115,1990,Jenning & Hayes,0,"Hwy 29, 2.6 mi S of Kelseyville",0,-244089.260199999989709,106458.376199999998789
2947,14676,1990,Jenning & Hayes,0,Middletown,0,-226810.605999999999767,84492.409199999994598
2948,15085,1990,Jenning & Hayes,0,"Bartlett Springs Rd, 2.9 mi S of Colusa Co line",0,-217746.890099999989616,130797.550799999997253
2949,15108,1990,Jenning & Hayes,0,"Hunting Crk, 1 mi N of Napa County line",0,-210903.562999999994645,86482.137000000002445
2950,15109,1990,Jenning & Hayes,0,"Rice Crk & Bear Crk jct, 15 mi E USFS Rd M-1",0,-247155.193100000004051,148925.686099999991711
2951,15111,1990,Jenning & Hayes,0,"N Fk Cache Creek, 5.2 mi W of Barkersville",0,-230350.255899999989197,132689.217600000003586
2952,15096,1990,Jenning & Hayes,0,Creek marked dry on map near Lower Lake,0,-219748.692399999999907,104735.354300000006333
2953,17162,1990,Jenning & Hayes,0,Elizabeth Lake Canyon,0,134576.703500000003260,-375004.534299999999348
2954,17161,1990,Jenning & Hayes,0,Frenchman Flat Public Camp,0,115142.446899999995367,-377208.629799999995157
2955,17180,1990,Jenning & Hayes,0,0.5 mi above jct of N & W Fks San Gabriel River,0,196749.778300000005402,-416627.802199999976438
2956,17353,1990,Jenning & Hayes,0,"N Fk San Gabriel River, 3.7 mi from Camp Rincon",0,198647.496500000008382,-414443.988000000012107
2957,17173,1990,Jenning & Hayes,0,"Bear Cr Cmpgrd, 0.75 mi abv jct W Fk San Gabriel R",0,195070.536499999987427,-416632.195000000006985
2958,17287,1990,Jenning & Hayes,0,Piru Creek 1-3 km downstream from Frenchman Flat,0,113460.649000000004889,-378012.201300000015181
2959,17299,1990,Jenning & Hayes,0,"E Fk San Gabriel River, 3.5 mi E of Camp Rincon",0,203313.953799999988405,-418153.196600000024773
2960,17305,1990,Jenning & Hayes,0,"N Fk San Gabriel River, 1.0-1.8 mi N Camp Rincon",0,196966.945799999986775,-416617.355800000019372
2961,17114,1990,Jenning & Hayes,0,10.6 mi N of Castaic,0,122648.286099999997532,-373863.479999999981374
2962,15127,1990,Jenning & Hayes,0,Fairfax,0,-226715.812399999995250,-341.915599999999984
2963,15146,1990,Jenning & Hayes,0,Lake Lagunitas,0,-227551.584299999987707,-4815.235599999999977
2964,14334,1990,Jenning & Hayes,0,3 mi E of Tocaloma,0,-235933.530700000002980,7118.860800000000381
2965,14635,1990,Jenning & Hayes,0,Mt Tamalpais,0,-227125.996699999988778,-5852.208400000000438
2966,15147,1990,Jenning & Hayes,0,Lower Muir Woods,0,-226633.088400000007823,-13356.630600000000413
2967,14184,1990,Jenning & Hayes,0,Paper Mill Creek [=Lagunitas Creek],0,-239495.373900000005960,3574.141799999999876
2968,15191,1990,Jenning & Hayes,0,"San Anselmo, in creek bottom",0,-225305.852799999993294,-1156.477599999999939
2969,15148,1990,Jenning & Hayes,0,Manor,0,-227078.619799999985844,92.802199999999999
2970,14180,1990,Jenning & Hayes,0,Camp Taylor [=Samuel P. Taylor State Park],0,-239077.338699999992969,3592.130599999999959
2971,15216,1990,Jenning & Hayes,0,"Dimmick Grove State Park, Hwy 128",0,-313941.749599999981001,132804.825799999991432
2972,15645,1990,Jenning & Hayes,0,1-2 mi SSE of Yorkville in small creek,0,-277603.675300000002608,100336.127299999992829
2973,14310,1990,Jenning & Hayes,0,Middle part of the Garcia River,0,-311596.421399999991991,103334.189700000002631
2974,14636,1990,Jenning & Hayes,0,7 mi SW of Willits,0,-297872.659400000004098,153434.535999999992782
2975,14821,1990,Jenning & Hayes,0,"Hwy 101, 2 mi N of Piercy",0,-323929.775000000023283,225317.421999999991385
2976,14148,1990,Jenning & Hayes,0,S F of Ten Mile River,0,-317628.893800000019837,173585.638000000006286
2977,15208,1990,Jenning & Hayes,0,Ash Creek at jct with Hwy 101,0,-262419.807299999985844,97031.172099999996135
2978,17090,1990,Jenning & Hayes,0,Los Banos Detention Dam,0,-100429.406099999992875,-98422.260800000003655
2979,17264,1990,Jenning & Hayes,0,Vicinity of Carmel (San Jose Creek),0,-166707.944199999998091,-168392.019300000014482
2980,17242,1990,Jenning & Hayes,0,"Pine Valley, head of the Carmel River",0,-145681.519499999994878,-189800.338900000002468
2981,16724,1990,Jenning & Hayes,0,Romero Creek,0,-98947.696100000001024,-98729.962799999993877
2982,17241,1990,Jenning & Hayes,0,Santa Lucia Peak [=Junipero Serra Peak],0,-127599.557799999995041,-207686.662000000011176
2983,17339,1990,Jenning & Hayes,0,Pine Creek above the Little Sur River jct,0,-154807.424800000007963,-179702.636700000002747
2984,17352,1990,Jenning & Hayes,0,"Turner Creek, 1 mi W of Devil's Peak",0,-161468.297699999995530,-180907.949900000006892
2985,17340,1990,Jenning & Hayes,0,"San Clemente Creek, 11 mi SE of Carmel Mission, Ex",0,-157677.704999999987194,-174892.613899999996647
2986,17338,1990,Jenning & Hayes,0,"Pine Creek, head of Little Sur River",0,-155099.207699999999022,-179782.896799999987707
2987,17351,1990,Jenning & Hayes,0,"Skinner Creek, 3 mi S of Devil's Peak",0,-159310.534899999998743,-185702.476300000009360
2988,15330,1990,Jenning & Hayes,0,"Sulphur Cyn, White Sulphur Methodist Camp & vic, [",0,-215831.765400000003865,55089.492500000000291
2989,14719,1990,Jenning & Hayes,0,Putah Creek near Monticello,0,-201258.386200000008103,73340.483600000006845
2990,15328,1990,Jenning & Hayes,0,"Redwood Cr, 3 mi from jct of Redwood & Dry Cr Rds",0,-206375.415899999992689,37724.582399999999325
2991,14344,1990,Jenning & Hayes,0,10 mi N of Calistoga (Hwy 29),0,-228353.931600000010803,81677.336599999995087
2992,15311,1990,Jenning & Hayes,0,"Las Posadas Camp, 2 mi SE of Angwin",0,-210228.141100000008009,63312.406000000002678
2993,15326,1990,Jenning & Hayes,0,"Napa River, 2 mi below Calistoga",0,-223253.943800000008196,64793.330399999998917
2994,15350,1990,Jenning & Hayes,0,3.5 mi E and 0.5 mi S of Mount St Helena,0,-223151.171200000011595,74436.988200000007055
2995,17284,1990,Jenning & Hayes,0,"Reservoir Canyon, 2 mi E of San Luis Obispo",0,-56466.048199999997451,-303627.171900000015739
2996,17283,1990,Jenning & Hayes,0,"Reservoir Canyon, 1.6 mi SE of San Luis Obispo",0,-56413.648800000002666,-305063.487299999978859
2997,17282,1990,Jenning & Hayes,0,"Indian Canyon, 2 mi SE of Bluff Camp",0,33348.577599999996892,-373747.334600000001956
2998,17163,1990,Jenning & Hayes,0,"Gaviota Creek, N of Santa Barbara",0,-20857.980899999998655,-391614.329900000011548
2999,17232,1990,Jenning & Hayes,0,Santa Cruz Creek near Santa Cruz Guard Station,0,21946.197599999999511,-376271.033899999980349
3000,17181,1990,Jenning & Hayes,0,Base of Mono Dam,0,35444.300100000000384,-382591.840900000010151
3001,17238,1990,Jenning & Hayes,0,Santa Ynez River at Juncal Public Camp,0,42419.478699999999662,-392226.258600000001024
3002,16305,1990,Jenning & Hayes,0,Poverty Flat area of Coyote Creek,0,-132702.375999999989290,-92096.221300000004703
3003,16298,1990,Jenning & Hayes,0,"San Felipe Crk near Carlin Crk, N of Anderson Res",0,-146019.360400000005029,-85609.521900000007008
3004,16911,1990,Jenning & Hayes,0,6.5 (rd) mi NE of Gilroy,0,-132719.021199999988312,-103554.376900000002934
3005,16341,1990,Jenning & Hayes,0,5 mi NE of Mt Hamilton,0,-139409.476400000014110,-68151.453999999997905
3006,16120,1990,Jenning & Hayes,0,Crk 2 mi N of rd from Lick Observatory - Livermore,0,-145164.410899999988033,-70776.531700000006822
3007,16050,1990,Jenning & Hayes,0,Mt. Hamilton,0,-144988.912600000010571,-73108.768200000005891
3008,16318,1990,Jenning & Hayes,0,"Hendrys Crk, couple mi upstream from Lexington Res",0,-174216.791399999987334,-92172.057700000004843
3009,16104,1990,Jenning & Hayes,0,Los Gatos,0,-174672.613699999987148,-86199.845799999995506
3010,16055,1990,Jenning & Hayes,0,"Vicinity of Stanford University, Santa Cruz Mts",0,-193174.813400000013644,-64124.624000000003434
3011,16924,1990,Jenning & Hayes,0,2 mi from the mouth of Waddell Creek,0,-201209.663299999985611,-98151.602299999998650
3012,16346,1990,Jenning & Hayes,0,"Santa Cruz, 4.7 mi on Granite Creek Rd",0,-177279.031500000011874,-105596.581900000004680
3013,16923,1990,Jenning & Hayes,0,1 mi N of the town of Boulder Creek,0,-188948.580799999996088,-95526.256999999997788
3014,16913,1990,Jenning & Hayes,0,"Bear Creek, 3 mi NE of Boulder Creek",0,-184413.253399999986868,-94257.157000000006519
3015,16916,1990,Jenning & Hayes,0,Boulder Creek,0,-191392.890899999998510,-94151.187799999999697
3016,16915,1990,Jenning & Hayes,0,Boulder Creek at jct with the San Lorenzo River,0,-188077.546299999987241,-97126.840700000000652
3017,16920,1990,Jenning & Hayes,0,"Waddell Creek, 2-5 mi from ocean beach",0,-200936.871400000003632,-96096.680099999997765
3018,16048,1990,Jenning & Hayes,0,Creek 5 mi W of Felton in the Santa Cruz Mtns,0,-191955.222999999998137,-106402.125599999999395
3019,16044,1990,Jenning & Hayes,0,3 mi N of Corralitos,0,-161697.051999999996042,-108389.508400000006077
3020,16098,1990,Jenning & Hayes,0,Near Zayante,0,-181162.022399999987101,-101063.313200000004144
3021,16994,1990,Jenning & Hayes,0,3 mi W of Vacaville,0,-179539.105500000005122,39307.049700000003213
3022,16993,1990,Jenning & Hayes,0,Vacaville,0,-174713.138299999991432,39751.885699999998906
3023,15390,1990,Jenning & Hayes,0,Gualala River,0,-304932.163400000019465,88990.299499999993714
3024,14403,1990,Jenning & Hayes,0,Skaggs Springs,0,-262629.397200000006706,79202.074200000002747
3025,15415,1990,Jenning & Hayes,0,5 mi NNW of Cazadero,0,-273228.461599999980535,68108.230400000000373
3026,15408,1990,Jenning & Hayes,0,0.5 mi W and 0.25 mi N of Skaggs Springs,0,-263539.500999999989290,79530.315900000001420
3027,14170,1990,Jenning & Hayes,0,Small stream 0.2 mi S of Fort Ross,0,-282052.476399999985006,59761.059099999998580
3028,15413,1990,Jenning & Hayes,0,2 mi SW of Cazadero,0,-270730.849199999996927,59536.499700000000303
3029,14115,1990,Jenning & Hayes,0,"Condor Creek, 5 mi SW of Mt St Helena",0,-233953.292699999990873,69507.971699999994598
3030,15400,1990,Jenning & Hayes,0,"Warm Sprs Creek, 0.5 mi N and 1 mi W Skaggs Sprs",0,-261108.551000000006752,81982.908800000004703
3031,15392,1990,Jenning & Hayes,0,"Rancho Seto Sendero, 5 mi S Skaggs Springs Rd, [He",0,-279130.107000000018161,75071.506699999998091
3032,14311,1990,Jenning & Hayes,0,1 mi W of Skaggs Springs,0,-264376.406299999973271,79212.388300000005984
3033,15388,1990,Jenning & Hayes,0,Freestone,0,-254096.380999999993946,43305.319900000002235
3034,16168,1990,Jenning & Hayes,0,"18.7 mi W of I-5, Del Puerto Canyon Rd",0,-125905.779699999999139,-66665.322700000004261
3035,16171,1990,Jenning & Hayes,0,"Del Puerto Crk at Frank Raines Park, 24.5 km W I-5",0,-120860.555099999997765,-65427.748699999996461
3036,16321,1990,Jenning & Hayes,0,"Del Puerto Crk, from mouth of Adobe Crk, W 2-3 mi",0,-120135.366500000003725,-65583.817699999999604
3037,15660,1990,Jenning & Hayes,0,"Dean Ranch, Sutter Buttes",0,-153454.594099999987520,135379.469500000006519
3038,15622,1990,Jenning & Hayes,0,20.1 mi W of Hwy 3 at Hayfork,0,-269291.860400000005029,286324.863300000026356
3039,14012,1990,Jenning & Hayes,0,"New River, 1 mi S of Denny",0,-285713.634699999995064,328997.075799999991432
3040,14142,1990,Jenning & Hayes,0,7.7 mi NW of Wildwood,0,-267917.083099999988917,275216.057099999976344
3041,14803,1990,Jenning & Hayes,0,2 mi S of Helena,0,-264269.814100000017788,307262.830100000021048
3042,14812,1990,Jenning & Hayes,0,"3 mi N of Weaverville, E Weaverville Creek",0,-246937.756800000002841,310097.128800000005867
3043,14098,1990,Jenning & Hayes,0,Madox Lake,0,-288786.577600000018720,287323.744200000015553
3044,15442,1990,Jenning & Hayes,0,"Forest Glen, 0.1 mi S of Glenn Creek",0,-282089.771699999982957,266639.094199999992270
3045,15469,1990,Jenning & Hayes,0,Mad River bridge,0,-297067.582099999999627,275723.944200000027195
3046,15621,1990,Jenning & Hayes,0,2.6 mi E of Salyer along Hwy 299,0,-298778.512500000011642,323853.575399999972433
3047,14829,1990,Jenning & Hayes,0,"1.5 mi E Forest Glenn (T1S/R8E/Sec.8), Flume Gulch",0,-280383.762300000002142,266950.615800000028685
3048,17198,1990,Jenning & Hayes,0,Sespe Creek at Oak Flat Campground,0,85582.776700000002165,-383744.636100000003353
